0.000045,0
0.000056,0
0.000071,0
0.000089,0
0.000112,0
0.000141,0
0.000178,0
0.000224,0
0.000282,0
0.000355,0
0.000447,2
0.000562,6
0.000708,0
0.000891,7
0.001122,0
0.001413,0
0.001778,4
0.002239,8
0.002818,4
0.003548,9
0.004467,6
0.005623,0
0.007079,8
0.008913,0
0.011220,0
0.014125,8
0.017783,99
0.022387,4670
0.028184,14942
0.035481,66
